locusts,left-grass,right-grass
59,1554,2187
61,1561,2187
60,1565,2187
61,1570,2187
61,1566,2187
63,1575,2187
60,1564,2187
59,1565,2187
60,1557,2187
61,1565,2187
62,1564,2187
66,1559,2187
70,1554,2187
72,1532,2187
75,1531,2187
79,1523,2187
84,1508,2187
86,1488,2187
88,1482,2187
86,1463,2187
86,1445,2187
90,1437,2187
93,1421,2187
93,1404,2187
92,1407,2187
97,1405,2187
100,1392,2187
100,1385,2187
100,1374,2187
97,1372,2187
97,1356,2187
98,1370,2187
93,1368,2187
95,1363,2187
96,1359,2187
95,1358,2187
94,1355,2187
96,1351,2187
95,1346,2187
94,1340,2187
94,1344,2187
92,1352,2187
90,1347,2187
94,1367,2187
91,1371,2187
88,1377,2187
86,1387,2187
84,1401,2187
86,1390,2187
85,1398,2187
86,1406,2187
85,1401,2187
86,1400,2187
86,1397,2187
88,1399,2187
94,1404,2187
91,1400,2187
90,1408,2187
90,1414,2187
92,1412,2187
93,1428,2187
92,1423,2187
90,1422,2187
85,1425,2187
84,1434,2187
84,1442,2187
82,1444,2187
80,1437,2187
83,1442,2187
81,1430,2187
82,1432,2187
82,1432,2187
81,1433,2187
82,1434,2187
83,1440,2187
81,1448,2187
76,1447,2187
78,1449,2187
79,1440,2187
82,1457,2187
82,1463,2187
83,1465,2187
85,1473,2187
82,1471,2187
85,1457,2187
86,1460,2187
86,1466,2187
88,1455,2187
86,1445,2187
84,1439,2187
82,1452,2187
79,1456,2187
79,1467,2187
82,1473,2187
83,1477,2187
85,1478,2187
80,1469,2187
83,1472,2187
83,1469,2187
86,1469,2187
81,1466,2187
82,1460,2186
82,1465,2187
81,1467,2186
79,1463,2185
79,1473,2185
80,1472,2184
76,1471,2184
78,1465,2183
80,1459,2181
75,1464,2181
75,1473,2181
75,1478,2180
74,1483,2181
77,1478,2181
80,1477,2181
80,1486,2180
79,1483,2180
76,1484,2180
81,1492,2179
84,1495,2181
86,1491,2180
91,1487,2178
90,1475,2178
93,1462,2177
98,1448,2176
102,1447,2176
103,1440,2176
101,1440,2176
103,1434,2174
102,1433,2174
101,1442,2174
100,1433,2175
101,1421,2175
103,1409,2174
101,1413,2174
101,1411,2173
102,1414,2172
100,1412,2174
98,1400,2172
97,1409,2172
94,1415,2172
87,1411,2172
88,1414,2174
87,1412,2172
88,1410,2172
90,1425,2172
89,1421,2171
93,1430,2172
87,1439,2173
88,1440,2174
87,1454,2173
88,1462,2173
83,1478,2172
79,1479,2172
73,1485,2172
72,1496,2171
73,1507,2171
75,1511,2171
72,1528,2173
70,1532,2172
69,1534,2171
69,1538,2171
68,1546,2172
65,1538,2172
66,1541,2174
66,1533,2175
70,1528,2175
73,1524,2177
76,1532,2177
78,1526,2178
78,1527,2179
80,1523,2178
81,1516,2178
80,1521,2178
84,1515,2178
86,1507,2178
88,1510,2179
89,1500,2180
92,1503,2180
94,1494,2180
95,1494,2180
95,1488,2180
93,1479,2180
89,1461,2181
89,1468,2181
91,1458,2181
96,1458,2181
94,1443,2181
93,1434,2181
94,1430,2181
96,1435,2181
98,1428,2181
97,1427,2181
97,1435,2181
93,1436,2181
93,1436,2181
91,1436,2181
92,1440,2181
89,1437,2181
86,1451,2181
87,1445,2181
85,1445,2183
82,1447,2183
79,1453,2183
80,1455,2183
78,1467,2183
74,1486,2184
71,1488,2185
69,1489,2185
72,1485,2185
71,1488,2185
73,1478,2185
71,1472,2185
73,1465,2185
77,1473,2185
78,1473,2185
78,1490,2185
79,1480,2185
82,1471,2185
86,1449,2185
83,1459,2185
83,1469,2185
84,1478,2185
83,1477,2185
82,1465,2185
83,1462,2185
85,1460,2185
88,1457,2185
84,1457,2185
81,1450,2185
83,1450,2185
82,1456,2185
84,1453,2185
85,1460,2185
88,1461,2185
92,1462,2185
93,1447,2185
93,1435,2185
93,1438,2185
94,1443,2185
94,1444,2185
93,1440,2185
91,1450,2185
91,1452,2185
89,1462,2185
86,1464,2185
82,1484,2185
83,1469,2185
85,1469,2186
82,1480,2186
86,1484,2186
86,1494,2186
82,1495,2186
81,1496,2186
80,1497,2186
83,1501,2186
84,1513,2186
85,1510,2186
81,1528,2186
79,1535,2186
74,1520,2186
80,1512,2186
82,1507,2186
82,1499,2186
82,1491,2186
81,1481,2186
82,1475,2187
83,1470,2187
83,1474,2187
87,1478,2187
84,1476,2187
82,1471,2187
85,1457,2187
84,1449,2187
87,1444,2187
85,1444,2187
85,1434,2187
87,1429,2187
90,1431,2187
89,1417,2187
90,1417,2187
94,1416,2187
100,1396,2187
100,1388,2187
103,1375,2187
103,1364,2187
103,1369,2187
103,1372,2187
100,1368,2187
99,1378,2187
98,1379,2187
100,1384,2187
102,1383,2187
101,1380,2187
104,1375,2187
105,1372,2187
99,1385,2187
94,1392,2187
92,1402,2187
91,1397,2187
93,1404,2187
91,1397,2187
91,1387,2187
90,1396,2187
90,1383,2187
90,1382,2187
89,1381,2187
87,1383,2187
85,1387,2187
84,1397,2187
83,1405,2187
86,1413,2187
84,1413,2187
83,1424,2187
82,1427,2187
83,1429,2187
82,1435,2187
76,1443,2187
79,1451,2187
79,1455,2187
76,1471,2187
74,1487,2187
77,1502,2187
76,1505,2187
76,1515,2187
73,1521,2187
70,1528,2187
69,1526,2187
71,1541,2187
71,1542,2187
70,1538,2187
74,1534,2187
76,1529,2187
73,1518,2187
67,1527,2187
67,1533,2187
69,1532,2187
72,1533,2187
74,1529,2187
74,1533,2187
76,1515,2187
77,1505,2187
77,1497,2187
78,1510,2187
80,1522,2187
81,1521,2187
85,1523,2187
87,1511,2187
88,1506,2187
88,1504,2187
86,1499,2187
85,1510,2187
84,1504,2187
87,1509,2187
84,1506,2187
82,1515,2187
80,1524,2187
77,1532,2187
71,1532,2187
70,1548,2187
72,1557,2187
72,1567,2187
71,1565,2187
74,1566,2187
77,1570,2187
74,1585,2187
72,1589,2187
74,1596,2187
76,1606,2187
77,1605,2187
78,1597,2187
75,1601,2187
76,1595,2187
73,1593,2187
74,1580,2187
75,1570,2187
74,1567,2187
71,1555,2187
71,1554,2187
75,1549,2187
77,1543,2187
73,1540,2187
75,1534,2187
76,1512,2187
80,1503,2187
82,1503,2187
86,1509,2187
82,1503,2187
83,1477,2187
86,1478,2187
87,1469,2187
83,1483,2187
84,1477,2187
84,1468,2187
84,1481,2187
80,1481,2187
80,1486,2187
77,1489,2187
75,1483,2187
75,1485,2187
77,1496,2187
76,1502,2187
79,1507,2187
79,1504,2187
76,1512,2187
75,1511,2187
77,1505,2187
81,1510,2187
80,1506,2187
80,1497,2187
82,1501,2187
79,1505,2187
81,1504,2187
83,1504,2187
84,1505,2187
79,1498,2187
76,1492,2187
78,1499,2187
81,1497,2187
79,1497,2187
79,1496,2187
79,1500,2187
80,1494,2187
81,1491,2187
85,1485,2187
86,1485,2187
84,1485,2187
83,1471,2187
80,1472,2187
81,1465,2187
83,1463,2187
84,1459,2187
84,1460,2187
87,1455,2187
89,1459,2187
