locusts,left-grass,right-grass
49,2139,2187
49,2101,2187
49,2071,2187
49,2041,2187
48,2011,2187
48,1987,2187
48,1958,2187
48,1941,2187
48,1923,2187
48,1913,2187
47,1897,2187
45,1887,2187
44,1872,2187
43,1867,2187
42,1866,2187
42,1864,2187
41,1859,2187
41,1851,2187
41,1854,2187
41,1847,2187
41,1842,2187
40,1852,2187
39,1856,2187
40,1862,2187
41,1866,2187
40,1873,2187
41,1878,2187
43,1880,2187
43,1878,2187
45,1879,2187
46,1871,2187
42,1865,2187
43,1858,2187
44,1861,2187
43,1854,2187
42,1858,2187
44,1850,2187
44,1842,2187
43,1844,2187
41,1847,2187
38,1842,2187
39,1833,2187
43,1833,2187
46,1823,2187
49,1813,2187
54,1810,2187
57,1796,2187
59,1782,2187
64,1775,2187
68,1766,2187
74,1750,2187
77,1722,2187
81,1701,2187
81,1690,2187
82,1673,2187
83,1649,2187
85,1626,2187
82,1610,2187
83,1600,2187
80,1604,2187
80,1583,2187
80,1579,2187
78,1572,2187
80,1576,2187
82,1575,2187
82,1565,2187
84,1566,2187
79,1566,2187
79,1561,2187
81,1544,2187
80,1546,2187
85,1544,2187
88,1528,2187
94,1508,2187
96,1499,2187
92,1487,2187
93,1483,2187
92,1468,2187
94,1462,2187
92,1455,2187
90,1454,2187
90,1445,2187
93,1452,2187
95,1445,2187
96,1448,2187
93,1431,2187
93,1438,2187
90,1440,2187
90,1444,2187
90,1449,2187
91,1440,2187
88,1441,2187
81,1433,2187
82,1426,2187
83,1434,2187
82,1445,2187
84,1442,2187
80,1444,2187
79,1440,2187
78,1453,2187
74,1456,2187
78,1464,2187
80,1464,2187
82,1450,2187
83,1441,2187
83,1428,2187
83,1434,2187
85,1444,2187
84,1444,2187
87,1448,2187
82,1461,2187
80,1468,2187
81,1477,2187
78,1473,2187
75,1488,2187
73,1485,2187
74,1496,2187
72,1501,2187
71,1497,2187
71,1499,2187
73,1497,2187
75,1495,2187
74,1502,2187
70,1508,2187
66,1507,2187
68,1511,2187
68,1519,2187
69,1521,2187
71,1528,2187
72,1523,2187
75,1513,2187
76,1517,2187
79,1510,2187
81,1502,2187
79,1502,2187
79,1494,2187
79,1487,2187
80,1487,2187
81,1493,2187
80,1499,2187
80,1504,2187
80,1503,2187
81,1506,2187
82,1501,2187
81,1500,2187
80,1504,2187
82,1522,2187
83,1526,2187
84,1513,2187
88,1500,2187
92,1496,2187
92,1491,2187
92,1481,2187
89,1464,2187
91,1451,2187
89,1447,2187
89,1436,2187
86,1440,2187
82,1440,2187
81,1448,2187
77,1455,2187
79,1455,2187
77,1460,2187
78,1468,2187
76,1461,2187
75,1462,2187
78,1460,2187
78,1462,2187
81,1466,2187
85,1465,2187
85,1477,2187
83,1478,2187
