locusts,left-grass,right-grass
50,2141,2187
50,2105,2187
50,2076,2187
50,2045,2187
50,2019,2187
50,1989,2187
49,1966,2187
47,1949,2187
45,1931,2187
45,1926,2187
44,1916,2187
44,1903,2187
44,1890,2187
43,1871,2187
43,1857,2187
42,1850,2187
42,1835,2187
42,1839,2187
41,1839,2187
40,1828,2187
40,1822,2187
39,1810,2187
39,1821,2187
42,1814,2187
47,1811,2187
47,1805,2187
46,1800,2187
52,1787,2187
55,1773,2187
57,1769,2187
63,1749,2187
68,1733,2187
70,1715,2187
75,1701,2187
80,1687,2187
81,1670,2187
82,1654,2187
83,1635,2187
87,1617,2187
92,1593,2187
96,1577,2187
95,1553,2187
98,1536,2187
101,1531,2187
101,1514,2187
98,1516,2187
92,1519,2187
94,1524,2187
93,1517,2187
93,1518,2187
94,1508,2187
97,1497,2187
95,1485,2187
94,1488,2187
96,1472,2187
95,1453,2187
96,1442,2187
99,1424,2187
100,1417,2187
99,1409,2187
97,1407,2187
95,1404,2187
94,1407,2187
91,1399,2187
88,1411,2187
88,1416,2187
87,1417,2187
88,1415,2187
85,1427,2187
86,1448,2187
86,1448,2187
88,1431,2187
86,1433,2187
88,1441,2187
84,1447,2187
81,1452,2187
80,1450,2187
77,1455,2187
75,1461,2187
74,1473,2187
73,1480,2187
76,1480,2187
75,1488,2187
76,1481,2187
76,1490,2187
78,1491,2187
81,1495,2187
85,1487,2187
83,1481,2187
84,1473,2187
84,1475,2187
85,1474,2187
90,1467,2187
91,1473,2187
89,1478,2187
90,1472,2187
91,1470,2187
91,1460,2187
94,1466,2187
90,1458,2187
91,1455,2187
91,1454,2187
89,1451,2187
89,1457,2187
90,1440,2187
91,1438,2187
91,1432,2187
92,1428,2187
93,1413,2187
94,1410,2187
94,1408,2187
96,1422,2187
100,1423,2187
94,1417,2187
94,1409,2187
96,1395,2187
100,1386,2187
101,1372,2187
98,1385,2186
98,1379,2186
102,1375,2186
106,1387,2185
102,1393,2185
100,1402,2185
100,1411,2185
100,1415,2185
101,1412,2186
101,1411,2185
102,1405,2184
103,1399,2184
103,1392,2183
105,1399,2183
103,1406,2182
97,1403,2181
100,1384,2182
98,1368,2182
103,1362,2182
102,1354,2182
101,1358,2182
105,1361,2182
101,1367,2182
96,1366,2182
96,1373,2182
96,1372,2182
93,1357,2182
93,1354,2183
95,1362,2184
98,1364,2184
97,1361,2184
97,1360,2184
97,1358,2184
101,1355,2184
99,1369,2184
97,1366,2184
99,1363,2184
99,1387,2185
96,1382,2185
93,1379,2185
93,1384,2186
89,1398,2186
88,1402,2186
90,1402,2186
89,1405,2186
89,1397,2186
88,1410,2186
86,1416,2186
88,1416,2186
90,1424,2186
90,1427,2186
91,1426,2186
94,1419,2186
96,1418,2186
94,1419,2186
94,1420,2186
94,1427,2186
94,1415,2186
95,1407,2186
89,1401,2186
93,1416,2186
98,1419,2186
98,1426,2186
99,1419,2186
95,1412,2186
92,1413,2186
93,1417,2186
91,1415,2186
92,1424,2186
88,1427,2186
84,1440,2186
81,1444,2186
80,1466,2186
79,1459,2186
81,1460,2186
82,1463,2186
79,1482,2186
78,1479,2186
80,1490,2186
80,1494,2186
77,1502,2186
78,1497,2186
77,1504,2186
76,1519,2186
75,1532,2186
74,1533,2186
67,1532,2186
69,1538,2186
69,1531,2186
72,1526,2186
73,1537,2186
72,1530,2186
73,1532,2186
69,1534,2186
69,1535,2186
68,1541,2186
68,1534,2186
70,1535,2186
73,1518,2186
72,1520,2186
66,1530,2186
66,1534,2186
69,1540,2186
70,1543,2187
70,1545,2187
68,1546,2187
69,1557,2187
70,1561,2187
71,1556,2187
72,1552,2187
72,1556,2187
71,1549,2187
72,1565,2187
76,1563,2187
78,1547,2187
82,1546,2187
83,1535,2187
83,1525,2187
81,1508,2187
79,1505,2187
81,1496,2187
80,1494,2187
81,1488,2187
83,1485,2187
84,1478,2187
89,1471,2187
92,1470,2187
92,1470,2187
94,1470,2187
96,1471,2187
95,1452,2187
96,1451,2187
96,1442,2187
97,1437,2187
99,1429,2187
98,1422,2187
100,1418,2187
98,1404,2187
101,1397,2187
96,1396,2187
96,1405,2187
96,1416,2187
96,1422,2187
96,1398,2187
97,1404,2187
99,1415,2187
99,1413,2187
98,1418,2187
92,1418,2187
90,1425,2187
90,1418,2187
89,1433,2187
86,1441,2187
86,1436,2187
87,1441,2187
86,1443,2187
86,1452,2187
86,1463,2187
86,1467,2187
86,1466,2187
84,1463,2187
82,1455,2187
82,1453,2187
83,1455,2187
80,1449,2187
83,1451,2187
84,1454,2187
81,1471,2187
77,1473,2187
79,1474,2187
79,1479,2187
80,1468,2187
82,1448,2187
87,1447,2187
87,1442,2187
88,1445,2187
87,1459,2187
82,1470,2187
83,1471,2187
86,1465,2187
87,1474,2187
89,1480,2187
91,1478,2187
91,1467,2187
97,1458,2187
98,1442,2187
96,1432,2187
98,1424,2187
103,1435,2187
102,1432,2187
104,1423,2187
100,1438,2187
98,1428,2187
98,1430,2187
101,1426,2187
99,1417,2187
98,1409,2187
92,1419,2187
91,1422,2187
89,1402,2187
89,1413,2187
92,1411,2187
93,1406,2187
91,1405,2187
90,1404,2187
89,1402,2187
87,1393,2187
85,1407,2187
83,1415,2187
82,1421,2187
81,1428,2187
80,1431,2187
77,1428,2187
79,1440,2187
80,1434,2187
78,1439,2187
76,1432,2187
77,1434,2187
79,1446,2187
84,1448,2187
83,1438,2187
86,1457,2187
84,1471,2187
83,1469,2187
80,1478,2187
75,1479,2187
74,1487,2187
74,1496,2187
72,1499,2187
74,1510,2187
71,1528,2187
74,1530,2187
74,1530,2187
75,1541,2187
75,1541,2187
76,1541,2187
83,1527,2187
90,1520,2187
94,1510,2187
100,1518,2187
98,1512,2187
93,1509,2187
93,1501,2187
91,1497,2187
92,1492,2187
93,1482,2187
88,1488,2187
90,1477,2187
91,1473,2187
94,1460,2187
94,1460,2187
95,1439,2187
97,1430,2187
98,1416,2187
97,1411,2187
95,1405,2187
95,1405,2187
95,1403,2187
93,1415,2187
95,1417,2187
94,1413,2187
94,1414,2187
96,1403,2187
95,1404,2187
94,1414,2187
95,1416,2187
97,1408,2187
100,1403,2187
102,1392,2187
103,1389,2187
105,1377,2187
103,1371,2187
105,1371,2187
105,1368,2187
109,1356,2187
109,1369,2187
108,1369,2187
107,1361,2187
107,1347,2187
106,1342,2187
106,1338,2187
106,1333,2187
106,1335,2187
103,1350,2187
104,1337,2187
104,1339,2187
104,1336,2187
102,1334,2187
99,1338,2187
94,1340,2187
94,1349,2187
94,1355,2187
100,1369,2187
93,1379,2187
91,1384,2187
86,1391,2187
89,1391,2187
89,1381,2187
88,1378,2187
91,1380,2187
93,1386,2187
94,1374,2187
95,1371,2187
96,1367,2187
98,1362,2187
99,1361,2187
97,1369,2187
100,1353,2187
99,1343,2187
99,1348,2187
101,1342,2187
102,1332,2187
100,1332,2187
102,1328,2187
101,1332,2187
98,1338,2187
96,1340,2187
98,1338,2187
93,1342,2187
92,1343,2187
91,1345,2187
90,1343,2187
89,1346,2187
87,1358,2187
83,1370,2187
81,1373,2187
80,1385,2187
81,1387,2187
84,1394,2187
87,1393,2187
89,1411,2187
85,1428,2187
84,1434,2187
84,1435,2187
86,1446,2187
83,1440,2187
88,1438,2187
83,1432,2187
86,1422,2187
89,1419,2187
90,1422,2187
90,1424,2187
94,1421,2187
97,1424,2187
100,1414,2187
103,1413,2187
105,1417,2187
104,1394,2187
107,1374,2187
108,1376,2187
112,1366,2187
111,1364,2187
112,1363,2187
112,1367,2187
113,1374,2187
112,1374,2187
111,1387,2187
109,1380,2187
105,1367,2187
105,1374,2187
106,1363,2187
99,1375,2187
100,1375,2187
98,1377,2187
95,1375,2187
99,1370,2187
101,1386,2187
104,1380,2187
105,1383,2187
105,1376,2187
108,1372,2187
110,1360,2187
107,1358,2187
103,1364,2187
102,1363,2187
103,1356,2187
106,1366,2187
100,1363,2187
98,1370,2187
101,1364,2187
108,1348,2187
113,1328,2187
112,1322,2187
113,1318,2187
115,1314,2187
117,1302,2187
117,1303,2187
119,1296,2187
117,1298,2187
113,1298,2187
110,1293,2187
112,1300,2187
113,1294,2187
113,1296,2187
112,1295,2187
113,1281,2187
112,1276,2187
111,1283,2187
110,1282,2187
110,1288,2187
111,1280,2187
107,1269,2187
105,1272,2187
106,1274,2187
107,1269,2187
101,1265,2187
100,1284,2187
97,1307,2187
97,1319,2187
93,1321,2187
90,1333,2187
90,1333,2187
89,1332,2187
